location	Sao Bento do Tocantins	-6.021853	-47.900057
location	Coroados	-21.3554634	-50.2853589
location	Capivari	-22.9999295	-47.5031066
location	Tremembe	-22.95714	-45.547526
location	Araraquara	-21.7886713	-48.1773096
location	Olimpia	-20.736634	-48.910625
location	Itapora do Tocantins	-8.571722	-48.689481
location	Coronel Sapucaia	-23.27186	-55.5288174
location	Angelica	-22.1588196	-53.7728504
location	Ivinhema	-22.302254	-53.8276006
location	Chapadao do Sul	-18.7949051	-52.6199512
location	Catanduva	-21.1331035	-48.9712817
location	Campo Grande	-20.4640173	-54.6162947
location	Terenos	-20.4409259	-54.8656049
location	Sao Gabriel do Oeste	-19.3944843	-54.5755213
location	Sidrolandia	-20.9361042	-54.9640262
location	Tres Lagoas	-20.7866799	-51.7061247
location	Dourados	-22.2206145	-54.812208
location	Amambai	-23.1082701	-55.2284854
location	Rio Verde de Mato Grosso	-18.9169208	-54.8410727
location	Santa Barbara D Oeste	-22.7542539	-47.4137884
location	Itapora	-22.0799142	-54.7874239
location	Aparecida do Taboado	-20.0840304	-51.1013943
location	Itu	-23.2637798	-47.2998462
location	Balsamo	-20.7343722	-49.5807484
location	Espirito Santo do Turvo	-22.6939723	-49.4295067
location	Duartina	-22.414562	-49.408355
location	Gabriel Monteiro	-21.5299436	-50.5533059
location	Tacuru	-23.635954	-55.014137
location	Ribas do Rio Pardo	-20.4477984	-53.7609001
location	Jardim	-21.479941	-56.148902
location	Corumbatai	-22.2210521	-47.6249638
location	Coxim	-18.504915	-54.7450251
location	Douradina	-22.0402812	-54.6118292
location	Paranhos	-23.8927851	-55.4287213
location	Itapeva	-23.9849105	-48.8803886
location	Nova Granada	-20.5345426	-49.3186951
location	Nova Odessa	-22.7805746	-47.2993805
location	Rosana	-22.5788641	-53.0552246
location	Mogi Mirin	-23.56587984644333	-46.2176978460602
location	Imbituba	-23.678039	-46.5386607
location	Mundo Novo	-23.9378876	-54.2859489
location	Monte Alto	-21.265545	-48.497066
location	Itaquaquecetuba	-23.4754492	-46.3514033
location	Ubarana	-21.1637674	-49.7167796
location	Carapicuiba	-23.5234673	-46.8406808
location	Navirai	-23.0622152	-54.2018319
location	Fatima do Sul	-22.3750499	-54.516698
location	Bataguassu	-21.715899	-52.422058
location	Manaus	-3.1316333	-59.9825041
location	Itajobi	-21.312294	-49.0596336
location	Murutinga do Sul	-20.9913722	-51.2782237
location	Taruma	-22.7474736	-50.5783374
location	Matao	-21.6033611	-48.3660603
location	Corguinho	-19.827429	-54.8322243
location	Cassilandia	-19.1128242	-51.7345354
location	Quintana	-22.0705513	-50.308652
location	Francisco Morato	-23.2817308	-46.7448996
location	Ferraz de Vasconcelos	-23.541056	-46.37097
location	Bady Bassitt	-20.9178969	-49.4517911
location	Paraiso das Aguas	-19.0219279	-53.0122646
location	Sao Paulo	-23.5506507	-46.6333824
location	Bandeirantes	-19.9179623	-54.3646768
location	Deodapolis	-22.276272	-54.168163
location	Tocantinia	-9.563198	-48.374104
location	Dianopolis	-11.624008	-46.819787
location	Orlandia	-20.720278	-47.886667
location	Maua	-23.6669527	-46.4616922
location	Alfredo Marcondes	-21.9527	-51.413956
location	Franco da Rocha	-23.3328038	-46.724446
location	Pirassununga	-21.9980468	-47.4280861
location	Salto Grande	-22.8878776	-49.9837107
location	Taquaritinga	-21.4064327	-48.5056132
location	Cajobi	-20.8776238	-48.8106972
location	Sao Joaquim da Barra	-20.5814993	-47.8608238
location	Cerejeiras	-13.186987	-60.816836
location	Tefe	-3.3485276	-64.7102278
location	Guaimbe	-21.909072	-49.89861
location	Herculandia	-22.004508	-50.3862746
location	Guaira	-20.3245873	-48.3148818
location	Santa Barbara D''Oeste	-22.7542539	-47.4137884
location	Laranjal Paulista	-23.0514764	-47.8370125
location	Pimenta Bueno	-11.6767868	-61.1863902
location	Florianopolis	-27.5973002	-48.5496098
location	Resende	-22.4683626	-44.4463494
location	Panorama	-21.3612672	-51.8572739
location	Ituverava	-20.3366604	-47.7797924
location	Campina Grande	-7.2246743	-35.8771292
location	Nova Iguacu	-22.7592175	-43.4508728
location	Itapolis	-21.5958368	-48.8122696
location	Seara	-27.1528578	-52.3096985
location	Viradouro	-20.8726051	-48.2968122
location	Rio de Janeiro	-22.9110137	-43.2093727
location	Varre-Sai	-20.9311337	-41.8677946
location	Bebedouro	-20.949077	-48.479083
location	Castilho	-20.8695636	-51.4877792
location	Joinville	-26.3044898	-48.8486726
location	Guapimirim	-22.5266308	-42.9790687
location	Chapeco	-27.0922364	-52.6166878
location	Batatais	-20.892867	-47.592149
location	Itarare	-24.1145368	-49.3352464
location	Dracena	-21.4835523	-51.5334408
location	Caraguatatuba	-23.62028	-45.41306
location	Peruibe	-24.3218105	-46.9977452
location	Aracaju	-10.9162061	-37.0774655
location	Mogi Guacu	-22.372222	-46.9425
location	Lins	-21.6741873	-49.7518932
location	Jundiai	-23.1887668	-46.884506
location	Osvaldo Cruz	-21.7962773	-50.879119
location	Jau	-22.293585	-48.559193
location	Sapucaia	-21.9946569	-42.9137975
location	Contagem	-19.9132749	-44.0840953
location	Nova Veneza	-19.9282415	-43.971857
location	Ribeirao das Neves	-19.7672898	-44.0875436
location	Esmeraldas	-19.7613111	-44.3145945
location	Jaboticatubas	-19.521667	-43.745277
location	Sarzedo	-20.0353	-44.1453
location	Piedade dos Gerais	-20.471111	-44.226945
location	Itirapina	-22.2536514	-47.8212546
location	Balneario Camboriu	-26.9924395	-48.6339782
location	Lages	-27.8165664	-50.325883
location	International	-33.6927274	-53.4585312

